	Model Type	Audio Type	Speaker Mode	Overlap Mode	VAD	Embedding	video_id	DER	False Alarm %	Missed Speech %	Confusion %	Correct %
749	NeuralDiarizer	raw_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p11-s11	78.24	28.46	38.11	11.68	50.22
750	NeuralDiarizer	raw_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p12-s3	97.17	0.45	95.09	1.63	3.28
751	NeuralDiarizer	raw_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p12-s6	92.06	2.11	85.98	3.97	10.06
752	NeuralDiarizer	raw_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p17-s2	51.48	7.26	22.32	21.9	55.78
753	NeuralDiarizer	raw_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p17-s6	41.1	6.71	28.74	5.66	65.6
754	NeuralDiarizer	raw_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p18-s15	60.24	17.05	23.51	19.68	56.81
755	NeuralDiarizer	raw_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p18-s17	66.84	19.28	19.63	27.93	52.44
756	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p5-s8	61.94	12.81	40.03	9.1	50.87
757	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p5-s10	62.6	13.32	36.19	13.09	50.72
758	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p7-s8	68.85	2.43	50.98	15.44	33.58
759	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p7-s16	57.83	14.21	31.86	11.76	56.37
760	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p9-s3-1	82.79	4.85	72.32	5.63	22.05
761	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p9-s9	53.75	7.78	43.54	2.43	54.03
762	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p11-s4	67.92	13.69	33.26	20.96	45.78
763	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p11-s11	63.58	13.87	28.92	20.79	50.29
764	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p12-s3	90.94	1.23	85.68	4.03	10.29
765	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p12-s6	96.1	1.29	91.71	3.1	5.19
766	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p17-s2	53.12	7.48	19.97	25.67	54.36
767	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p17-s6	39.81	9.55	25.61	4.64	69.75
768	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p18-s15	69.3	18.13	38.59	12.58	48.83
769	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p18-s17	63.01	20.29	25.37	17.35	57.28
770	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p5-s8	54.61	7.44	40.03	7.13	52.83
771	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p5-s10	60.91	13.98	36.19	10.74	53.07
772	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p7-s8	68.94	2.43	50.98	15.53	33.49
773	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p7-s16	50.48	11.69	31.86	6.92	61.22
774	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p9-s3-1	82.94	4.85	72.32	5.78	21.91
775	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p9-s9	75.36	8.53	43.54	23.29	33.17
776	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p11-s4	48.57	9.58	33.26	5.74	61.01
777	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p11-s11	48.32	9.45	28.92	9.95	61.13
778	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p12-s3	90.98	1.76	85.68	3.54	10.78
779	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p12-s6	96.77	1.3	91.71	3.77	4.53
780	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p17-s2	36.32	7.48	19.97	8.87	71.16
781	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p17-s6	48.71	15.64	25.61	7.46	66.93
782	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p18-s15	65.71	15.89	38.59	11.23	50.18
783	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p18-s17	57.82	20.33	25.37	12.12	62.51
784	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p5-s8	72.59	2.88	64.81	4.9	30.3
785	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p5-s10	59.65	12.85	39.18	7.62	53.21
786	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p7-s8	79.45	0.37	64.96	14.12	20.92
787	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p7-s16	68	12.31	45.58	10.12	44.31
788	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p9-s3-1	91.19	0.82	84.48	5.89	9.63
789	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p9-s9	72.16	4.73	61.05	6.38	32.57
790	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p11-s4	71.51	5.3	53.16	13.05	33.79
791	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p11-s11	76.55	3.19	60.15	13.22	26.64
792	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p12-s3	93.55	0.47	91.87	1.21	6.92
793	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p12-s6	96.57	1.27	91.1	4.21	4.69
794	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p17-s2	46.06	1.79	22.9	21.37	55.73
795	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p17-s6	48.23	7.94	30.93	9.36	59.71
796	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p18-s15	66.2	10.79	43.43	11.98	44.59
797	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p18-s17	56.84	14.14	27.59	15.11	57.3
798	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p5-s8	70.27	2.11	64.81	3.35	31.84
799	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p5-s10	63.62	12.65	39.18	11.8	49.03
800	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p7-s8	75.06	0.37	64.96	9.72	25.31
801	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p7-s16	70	9.23	45.58	15.19	39.23
802	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p9-s3-1	91.68	0.82	84.48	6.38	9.14
803	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p9-s9	73.5	3.17	61.05	9.27	29.67
804	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p11-s4	75.63	6.63	53.16	15.84	31
805	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p11-s11	74.73	5.16	60.15	9.43	30.42
806	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p12-s3	95.89	1.03	91.87	2.99	5.14
807	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p12-s6	96.79	1.6	91.1	4.09	4.81
808	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p17-s2	33.23	1.79	22.9	8.54	68.56
809	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p17-s6	37.71	3	30.93	3.78	65.3
810	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p18-s15	73.42	8.56	43.43	21.43	35.14
811	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p18-s17	51.65	17.4	27.59	6.66	65.75
812	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p5-s8	75.24	8.42	56.48	10.34	33.18
813	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p5-s10	62.14	21.27	24.63	16.25	59.13
814	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p7-s8	60.62	3.94	50.77	5.9	43.32
815	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p7-s16	68.79	19.62	37.83	11.34	50.83
816	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p9-s3-1	94.46	3.08	87.91	3.47	8.62
817	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p9-s9	77.12	2.39	68.92	5.81	25.27
818	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p11-s4	65.99	23.41	32.98	9.6	57.42
819	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p11-s11	89.8	29.86	36.94	23	40.06
820	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p12-s3	96.96	0.38	94.65	1.93	3.42
821	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p12-s6	90.07	0.93	86.81	2.33	10.86
822	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p17-s2	39.74	8.79	12.76	18.19	69.05
823	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p17-s6	52.64	18.24	20.06	14.34	65.6
824	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p18-s15	65.05	29.28	20.34	15.43	64.23
825	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p18-s17	57.28	22.24	19.43	15.61	64.96
826	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p5-s8	71.97	7.73	56.48	7.77	35.75
827	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p5-s10	48.7	18.63	24.63	5.44	69.93
828	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p7-s8	69.91	3.94	50.77	15.19	34.03
829	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p7-s16	59.47	14.68	37.83	6.95	55.21
830	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p9-s3-1	95.17	3.08	87.91	4.17	7.92
831	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p9-s9	78.86	3.15	68.92	6.79	24.29
832	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p11-s4	61.34	21.42	32.98	6.93	60.09
833	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p11-s11	78.37	29.78	36.94	11.64	51.41
834	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p12-s3	96.99	0.52	94.65	1.83	3.53
835	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p12-s6	93.95	2.77	86.81	4.37	8.82
836	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p17-s2	46.76	8.79	12.76	25.21	62.03
837	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p17-s6	34.77	8.18	20.06	6.53	73.41
838	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p18-s15	58.86	18.95	20.34	19.57	60.09
839	NeuralDiarizer	raw_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p18-s17	66.86	19.37	19.43	28.06	52.52
840	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p5-s8	62.22	12.05	41.31	8.87	49.82
841	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p5-s10	72.61	13.36	37.47	21.78	40.75
842	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p7-s8	71.15	5.96	54.03	11.16	34.8
843	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p7-s16	52.63	7.34	38.56	6.73	54.71
844	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p9-s3-1	92.9	5.69	76.25	10.96	12.8
845	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p9-s9	73.25	17.31	43.78	12.16	44.07
846	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p11-s4	77	18.15	37.53	21.31	41.16
847	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p11-s11	49.98	11.94	30.09	7.95	61.97
848	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p12-s3	91.84	1.13	86.36	4.35	9.29
849	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p12-s6	93.36	0.16	91.08	2.12	6.8
850	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p17-s2	72.69	29.05	25.49	18.15	56.36
851	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p17-s6	47.47	6.68	31.59	9.21	59.2
852	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p18-s15	49.86	4.29	39.67	5.9	54.43
853	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p18-s17	39.1	7.92	25.59	5.59	68.82
854	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p5-s8	55.21	7	41.1	7.12	51.78
855	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p5-s10	62.04	15.42	37.2	9.42	53.38
856	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p7-s8	72.85	6.05	53.67	13.13	33.2
857	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p7-s16	63.37	16.6	38.16	8.61	53.23
858	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p9-s3-1	88.13	5.62	76.12	6.38	17.49
859	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p9-s9	68.24	4.6	44.85	18.79	36.36
860	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p11-s4	56.72	12.12	38.03	6.57	55.4
861	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p11-s11	39.31	4.35	30.55	4.41	65.04
862	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p12-s3	93.02	1.85	86.24	4.93	8.83
863	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p12-s6	94.45	0.79	90.82	2.83	6.34
864	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p17-s2	54.82	17.79	25.36	11.67	62.97
865	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p17-s6	47.04	5.21	32.29	9.53	58.17
866	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p18-s15	47.56	1.68	40.78	5.11	54.11
867	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p18-s17	39.07	2.33	25.59	11.14	63.26
868	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p5-s8	73.19	2.71	65.8	4.68	29.52
869	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p5-s10	75.45	14.44	40.24	20.77	38.99
870	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p7-s8	74.47	1.99	67.66	4.82	27.52
871	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p7-s16	59.67	3.95	50.48	5.24	44.28
872	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p9-s3-1	92.81	1.01	87.66	4.14	8.2
873	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p9-s9	71.41	5.55	61.97	3.9	34.14
874	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p11-s4	75.02	6.06	57.14	11.82	31.04
875	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p11-s11	66.93	2.45	60.04	4.43	35.52
876	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p12-s3	95.54	0.89	92.27	2.37	5.36
877	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p12-s6	91.9	0.07	90.9	0.92	8.17
878	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p17-s2	63.77	18.42	28.53	16.82	54.66
879	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p17-s6	46.16	2.33	35.82	8.01	56.17
880	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p18-s15	66.38	9.71	44.76	11.91	43.33
881	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p18-s17	36.7	3.22	27.52	5.95	66.52
882	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p5-s8	74.9	0.32	65.85	8.73	25.42
883	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p5-s10	60.12	10.44	39.84	9.84	50.32
884	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p7-s8	74.49	1.85	67.66	4.98	27.36
885	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p7-s16	57.93	3.84	50.81	3.27	45.92
886	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p9-s3-1	92.81	1.37	87.69	3.75	8.56
887	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p9-s9	74.17	3.03	62	9.14	28.86
888	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p11-s4	65.71	4.3	57.24	4.17	38.58
889	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p11-s11	65.45	0.65	60.13	4.67	35.2
890	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p12-s3	96.4	1.14	92.22	3.04	4.74
891	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p12-s6	93.5	0.9	90.65	1.96	7.39
892	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p17-s2	51.07	10.51	28.78	11.77	59.45
893	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p17-s6	47.71	5.72	36.11	5.88	58.01
894	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p18-s15	61.41	9.08	45.15	7.18	47.67
895	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p18-s17	35.65	0.57	27.73	7.35	64.92
896	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p5-s8	62.93	2.29	58.35	2.29	39.36
897	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p5-s10	73.67	23.93	26.59	23.16	50.26
898	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p7-s8	76.33	8.05	54.45	13.83	31.72
899	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p7-s16	62.19	9.5	44.68	8.01	47.31
900	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p9-s3-1	98.47	2.74	89.74	5.99	4.27
901	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p9-s9	83.4	5.69	69.52	8.19	22.29
902	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p11-s4	67.26	20.02	38.74	8.51	52.76
903	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p11-s11	72.31	21.95	38.2	12.16	49.64
904	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p12-s3	96.07	0.17	95.09	0.8	4.11
905	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p12-s6	88.15	0.31	85.84	1.99	12.16
906	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p17-s2	72.15	29.46	20.32	22.37	57.31
907	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p17-s6	52.84	8.28	28.45	16.1	55.44
908	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p18-s15	39.39	10.91	24.17	4.31	71.52
909	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p18-s17	57.31	22.14	19.46	15.71	64.83
910	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p5-s8	66.39	2.29	58.35	5.75	35.9
911	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p5-s10	65.17	25.92	26.57	12.67	60.76
912	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p7-s8	70.85	3.4	55.03	12.42	32.55
913	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p7-s16	58.44	7.75	44.96	5.72	49.31
914	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p9-s3-1	96.16	2.61	89.76	3.8	6.45
915	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p9-s9	80.24	0.98	69.76	9.5	20.74
916	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p11-s4	54.98	10.92	39.48	4.57	55.94
917	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p11-s11	78.24	28.46	38.11	11.68	50.22
918	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p12-s3	97.47	0.63	95.09	1.74	3.16
919	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p12-s6	89.61	0.97	85.94	2.7	11.36
920	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p17-s2	41.5	15.37	21	5.14	73.87
921	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p17-s6	47.95	12.96	27.85	7.14	65.01
922	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p18-s15	33.21	6.06	24.21	2.94	72.85
923	NeuralDiarizer	raw_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p18-s17	32.98	3.09	19.63	10.26	70.11
924	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p5-s8	61.94	12.81	40.03	9.1	50.87
925	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p5-s10	72.69	14.22	36.19	22.28	41.53
926	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p7-s8	69.9	6.9	50.98	12.02	37
927	NeuralDiarizer	raw_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p7-s16	48.66	9.75	31.86	7.05	61.08
