Participant,Fold,Hidden1,Hidden2,Dropout,LearningRate,WeightDecay,Accuracy,Disengaged Precision,Disengaged Recall,Disengaged F1,Engaged Precision,Engaged Recall,Engaged F1,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,AUROC
p11,2,16,16,0.4,0.0005,0.0001,0.6308900523560209,0.5913978494623656,0.34810126582278483,0.43824701195219123,0.643598615916955,0.8303571428571429,0.7251461988304093,0.6174982326896603,0.5892292043399638,0.5816966053913003,0.6220077229854756,0.6308900523560209,0.6064810901216175,0.6486776672694394
p11,3,16,16,0.4,0.0005,0.0001,0.5890052356020943,0.5084745762711864,0.189873417721519,0.2764976958525346,0.6037151702786377,0.8705357142857143,0.7129798903107861,0.556094873274912,0.5302045660036167,0.49473879308166036,0.5643224638567076,0.5890052356020943,0.532445370089834,0.621129068716094
p11,4,16,16,0.4,0.0005,0.0001,0.6115485564304461,0.6285714285714286,0.14012738853503184,0.22916666666666666,0.6098265895953757,0.9419642857142857,0.7403508771929824,0.6191990090834021,0.5410458371246588,0.48475877192982453,0.6175508408269775,0.6115485564304461,0.5297054151125845,0.6674249317561419
p11,5,16,16,0.4,0.0005,0.0001,0.5853018372703412,0.0,0.0,0.0,0.5868421052631579,0.9955357142857143,0.7384105960264901,0.29342105263157897,0.49776785714285715,0.36920529801324503,0.345020030390938,0.5853018372703412,0.4341311640680676,0.6240047770700637
p11,1,16,16,0.5,0.001,0.0,0.5785340314136126,0.0,0.0,0.0,0.58311345646438,0.9866071428571429,0.7330016583747927,0.29155672823219,0.49330357142857145,0.36650082918739635,0.34193040379063117,0.5785340314136126,0.42982296197893605,0.6101096292947559
p11,2,16,16,0.5,0.001,0.0,0.612565445026178,0.5409836065573771,0.4177215189873418,0.4714285714285714,0.6461538461538462,0.75,0.6942148760330579,0.5935687263556116,0.5838607594936709,0.5828217237308146,0.6026541135458825,0.612565445026178,0.6020676610395792,0.6435635171790235
p11,3,16,16,0.5,0.001,0.0,0.6099476439790575,0.8,0.0759493670886076,0.13872832369942195,0.6021798365122616,0.9866071428571429,0.7478849407783418,0.7010899182561308,0.5312782549728753,0.4433066322388819,0.6840007418291796,0.6099476439790575,0.4959301096305163,0.6142489828209765
p11,4,16,16,0.5,0.001,0.0,0.6272965879265092,0.6119402985074627,0.2611464968152866,0.36607142857142855,0.6305732484076433,0.8839285714285714,0.7360594795539034,0.6212567734575529,0.572537534121929,0.5510654540626659,0.6228951036981202,0.6272965879265092,0.5835972118262169,0.6732256596906279
p11,5,16,16,0.5,0.001,0.0,0.5879265091863517,0.5,0.006369426751592357,0.012578616352201259,0.5883905013192612,0.9955357142857143,0.7396351575456053,0.5441952506596306,0.5009525705186534,0.37610688694890326,0.5519671188858648,0.5879265091863517,0.44003443059714226,0.6207631938125568
p11,1,16,16,0.5,0.001,0.0001,0.5785340314136126,0.0,0.0,0.0,0.58311345646438,0.9866071428571429,0.7330016583747927,0.29155672823219,0.49330357142857145,0.36650082918739635,0.34193040379063117,0.5785340314136126,0.42982296197893605,0.609996609403255
